raceId,season,round,driverId,constructorId,grid,positionOrder,points,status
2021_3,2021,3,sainz,ferrari,5,11,0.0,Finished
2021_3,2021,3,giovinazzi,alfa,12,12,0.0,+1 Lap
2021_3,2021,3,vettel,aston_martin,10,13,0.0,+1 Lap
2021_3,2021,3,stroll,aston_martin,17,14,0.0,+1 Lap
2021_3,2021,3,tsunoda,alphatauri,14,15,0.0,+1 Lap
2021_3,2021,3,russell,williams,11,16,0.0,+1 Lap
2021_3,2021,3,mick_schumacher,haas,19,17,0.0,+2 Laps
2021_3,2021,3,latifi,williams,18,18,0.0,+2 Laps
2021_3,2021,3,mazepin,haas,20,19,0.0,+2 Laps
2021_3,2021,3,raikkonen,alfa,15,20,0.0,Collision damage
2021_4,2021,4,hamilton,mercedes,1,1,25.0,Finished
2021_4,2021,4,max_verstappen,red_bull,2,2,19.0,Finished
2021_4,2021,4,bottas,mercedes,3,3,15.0,Finished
2021_4,2021,4,leclerc,ferrari,4,4,12.0,Finished
2021_4,2021,4,perez,red_bull,8,5,10.0,Finished
2021_4,2021,4,ricciardo,mclaren,7,6,8.0,Finished
2021_4,2021,4,sainz,ferrari,6,7,6.0,Finished
2021_4,2021,4,norris,mclaren,9,8,4.0,+1 Lap
2021_4,2021,4,ocon,alpine,5,9,2.0,+1 Lap
2021_4,2021,4,gasly,alphatauri,12,10,1.0,+1 Lap
2021_4,2021,4,stroll,aston_martin,11,11,0.0,+1 Lap
2021_4,2021,4,raikkonen,alfa,17,12,0.0,+1 Lap
2021_4,2021,4,vettel,aston_martin,13,13,0.0,+1 Lap
2021_4,2021,4,russell,williams,15,14,0.0,+1 Lap
2021_4,2021,4,giovinazzi,alfa,14,15,0.0,+1 Lap
2021_4,2021,4,latifi,williams,19,16,0.0,+1 Lap
2021_4,2021,4,alonso,alpine,10,17,0.0,+1 Lap
2021_4,2021,4,mick_schumacher,haas,18,18,0.0,+2 Laps
2021_4,2021,4,mazepin,haas,20,19,0.0,+2 Laps
2021_4,2021,4,tsunoda,alphatauri,16,20,0.0,Electrical
2021_5,2021,5,max_verstappen,red_bull,2,1,25.0,Finished
2021_5,2021,5,sainz,ferrari,4,2,18.0,Finished
2021_5,2021,5,norris,mclaren,5,3,15.0,Finished
2021_5,2021,5,perez,red_bull,9,4,12.0,Finished
2021_5,2021,5,vettel,aston_martin,8,5,10.0,Finished
2021_5,2021,5,gasly,alphatauri,6,6,8.0,Finished
2021_5,2021,5,hamilton,mercedes,7,7,7.0,Finished
2021_5,2021,5,stroll,aston_martin,13,8,4.0,+1 Lap
2021_5,2021,5,ocon,alpine,11,9,2.0,+1 Lap
2021_5,2021,5,giovinazzi,alfa,10,10,1.0,+1 Lap
2021_5,2021,5,raikkonen,alfa,14,11,0.0,+1 Lap
2021_5,2021,5,ricciardo,mclaren,12,12,0.0,+1 Lap
2021_5,2021,5,alonso,alpine,17,13,0.0,+1 Lap
2021_5,2021,5,russell,williams,15,14,0.0,+1 Lap
2021_5,2021,5,latifi,williams,18,15,0.0,+1 Lap
2021_5,2021,5,tsunoda,alphatauri,16,16,0.0,+1 Lap
2021_5,2021,5,mazepin,haas,19,17,0.0,+3 Laps
2021_5,2021,5,mick_schumacher,haas,20,18,0.0,+3 Laps
2021_5,2021,5,bottas,mercedes,3,19,0.0,Wheel nut
2021_5,2021,5,leclerc,ferrari,1,20,0.0,Driveshaft
2022_1,2022,1,leclerc,ferrari,1,1,26.0,Finished
2022_1,2022,1,sainz,ferrari,3,2,18.0,Finished
2022_1,2022,1,hamilton,mercedes,5,3,15.0,Finished
2022_1,2022,1,russell,mercedes,9,4,12.0,Finished
2022_1,2022,1,kevin_magnussen,haas,7,5,10.0,Finished
2022_1,2022,1,bottas,alfa,6,6,8.0,Finished
2022_1,2022,1,ocon,alpine,11,7,6.0,Finished
2022_1,2022,1,tsunoda,alphatauri,16,8,4.0,Finished
2022_1,2022,1,alonso,alpine,8,9,2.0,Finished
2022_1,2022,1,zhou,alfa,15,10,1.0,Finished
2022_1,2022,1,mick_schumacher,haas,12,11,0.0,Finished
2022_1,2022,1,stroll,aston_martin,19,12,0.0,Finished
2022_1,2022,1,albon,williams,14,13,0.0,Finished
2022_1,2022,1,ricciardo,mclaren,18,14,0.0,Finished
2022_1,2022,1,norris,mclaren,13,15,0.0,Finished
2022_1,2022,1,latifi,williams,20,16,0.0,Finished
2022_1,2022,1,hulkenberg,aston_martin,17,17,0.0,Finished
2022_1,2022,1,perez,red_bull,4,18,0.0,Fuel pressure
2022_1,2022,1,max_verstappen,red_bull,2,19,0.0,Fuel pressure
2022_1,2022,1,gasly,alphatauri,10,20,0.0,Power Unit
2022_2,2022,2,max_verstappen,red_bull,4,1,25.0,Finished
2022_2,2022,2,leclerc,ferrari,2,2,19.0,Finished
2022_2,2022,2,sainz,ferrari,3,3,15.0,Finished
2022_2,2022,2,perez,red_bull,1,4,12.0,Finished
2022_2,2022,2,russell,mercedes,6,5,10.0,Finished
2022_2,2022,2,ocon,alpine,5,6,8.0,Finished
2022_2,2022,2,norris,mclaren,11,7,6.0,Finished
2022_2,2022,2,gasly,alphatauri,9,8,4.0,Finished
2022_2,2022,2,kevin_magnussen,haas,10,9,2.0,Finished
2022_2,2022,2,hamilton,mercedes,15,10,1.0,Finished
2022_2,2022,2,zhou,alfa,12,11,0.0,Finished
2022_2,2022,2,hulkenberg,aston_martin,17,12,0.0,Finished
2022_2,2022,2,stroll,aston_martin,13,13,0.0,+1 Lap
2022_2,2022,2,albon,williams,16,14,0.0,Collision damage
2022_2,2022,2,bottas,alfa,8,15,0.0,Cooling system
2022_2,2022,2,alonso,alpine,7,16,0.0,Water pump
2022_2,2022,2,ricciardo,mclaren,14,17,0.0,Gearbox
2022_2,2022,2,latifi,williams,18,18,0.0,Accident
2022_2,2022,2,tsunoda,alphatauri,19,19,0.0,Power Unit
2022_2,2022,2,mick_schumacher,haas,0,20,0.0,Withdrew
2022_3,2022,3,leclerc,ferrari,1,1,26.0,Finished
2022_3,2022,3,perez,red_bull,3,2,18.0,Finished
2022_3,2022,3,russell,mercedes,6,3,15.0,Finished
2022_3,2022,3,hamilton,mercedes,5,4,12.0,Finished
2022_3,2022,3,norris,mclaren,4,5,10.0,Finished
2022_3,2022,3,ricciardo,mclaren,7,6,8.0,Finished
2022_3,2022,3,ocon,alpine,8,7,6.0,Finished
2022_3,2022,3,bottas,alfa,12,8,4.0,Finished
2022_3,2022,3,gasly,alphatauri,11,9,2.0,Finished
2022_3,2022,3,albon,williams,20,10,1.0,Finished
2022_3,2022,3,zhou,alfa,14,11,0.0,Finished
2022_3,2022,3,stroll,aston_martin,19,12,0.0,Finished
2022_3,2022,3,mick_schumacher,haas,15,13,0.0,+1 Lap
2022_3,2022,3,kevin_magnussen,haas,16,14,0.0,+1 Lap
2022_3,2022,3,tsunoda,alphatauri,13,15,0.0,+1 Lap
2022_3,2022,3,latifi,williams,18,16,0.0,+1 Lap
2022_3,2022,3,alonso,alpine,10,17,0.0,+1 Lap
2022_3,2022,3,max_verstappen,red_bull,2,18,0.0,Fuel leak
2022_3,2022,3,vettel,aston_martin,17,19,0.0,Accident
2022_3,2022,3,sainz,ferrari,9,20,0.0,Spun off
2022_4,2022,4,max_verstappen,red_bull,1,1,26.0,Finished
2022_4,2022,4,perez,red_bull,3,2,18.0,Finished
2022_4,2022,4,norris,mclaren,5,3,15.0,Finished
2022_4,2022,4,russell,mercedes,11,4,12.0,Finished
2022_4,2022,4,bottas,alfa,7,5,10.0,Finished
2022_4,2022,4,leclerc,ferrari,2,6,8.0,Finished
2022_4,2022,4,tsunoda,alphatauri,12,7,6.0,Finished
2022_4,2022,4,vettel,aston_martin,13,8,4.0,Finished
2022_4,2022,4,kevin_magnussen,haas,8,9,2.0,Finished
2022_4,2022,4,stroll,aston_martin,15,10,1.0,+1 Lap
2022_4,2022,4,albon,williams,18,11,0.0,+1 Lap
2022_4,2022,4,gasly,alphatauri,17,12,0.0,+1 Lap
2022_4,2022,4,hamilton,mercedes,14,13,0.0,+1 Lap
2022_4,2022,4,ocon,alpine,16,14,0.0,+1 Lap
2022_4,2022,4,zhou,alfa,0,15,0.0,+1 Lap
2022_4,2022,4,latifi,williams,19,16,0.0,+1 Lap
2022_4,2022,4,mick_schumacher,haas,10,17,0.0,+1 Lap
2022_4,2022,4,ricciardo,mclaren,6,18,0.0,+1 Lap
2022_4,2022,4,alonso,alpine,9,19,0.0,Collision damage
2022_4,2022,4,sainz,ferrari,4,20,0.0,Collision
2022_5,2022,5,max_verstappen,red_bull,3,1,26.0,Finished
2022_5,2022,5,leclerc,ferrari,1,2,18.0,Finished
2022_5,2022,5,sainz,ferrari,2,3,15.0,Finished
2022_5,2022,5,perez,red_bull,4,4,12.0,Finished
2022_5,2022,5,russell,mercedes,12,5,10.0,Finished
2022_5,2022,5,hamilton,mercedes,6,6,8.0,Finished
2022_5,2022,5,bottas,alfa,5,7,6.0,Finished
2022_5,2022,5,ocon,alpine,20,8,4.0,Finished
2022_5,2022,5,albon,williams,18,9,2.0,Finished
2022_5,2022,5,stroll,aston_martin,0,10,1.0,Finished
2022_5,2022,5,alonso,alpine,11,11,0.0,Finished
2022_5,2022,5,tsunoda,alphatauri,9,12,0.0,Finished
2022_5,2022,5,ricciardo,mclaren,14,13,0.0,Finished
2022_5,2022,5,latifi,williams,19,14,0.0,Finished
2022_5,2022,5,mick_schumacher,haas,15,15,0.0,Finished
2022_5,2022,5,kevin_magnussen,haas,16,16,0.0,Front wing
2022_5,2022,5,vettel,aston_martin,0,17,0.0,Collision
2022_5,2022,5,gasly,alphatauri,7,18,0.0,Suspension
2022_5,2022,5,norris,mclaren,8,19,0.0,Collision
2022_5,2022,5,zhou,alfa,17,20,0.0,Water leak
2023_1,2023,1,max_verstappen,red_bull,1,1,25.0,Finished
2023_1,2023,1,perez,red_bull,2,2,18.0,Finished
2023_1,2023,1,alonso,aston_martin,5,3,15.0,Finished
2023_1,2023,1,sainz,ferrari,4,4,12.0,Finished
2023_1,2023,1,hamilton,mercedes,7,5,10.0,Finished
2023_1,2023,1,stroll,aston_martin,8,6,8.0,Finished
2023_1,2023,1,russell,mercedes,6,7,6.0,Finished
2023_1,2023,1,bottas,alfa,12,8,4.0,Finished
2023_1,2023,1,gasly,alpine,20,9,2.0,Finished
2023_1,2023,1,albon,williams,15,10,1.0,Finished
2023_1,2023,1,tsunoda,alphatauri,14,11,0.0,Finished
2023_1,2023,1,sargeant,williams,16,12,0.0,Lapped
2023_1,2023,1,kevin_magnussen,haas,17,13,0.0,Lapped
2023_1,2023,1,de_vries,alphatauri,19,14,0.0,Lapped
2023_1,2023,1,hulkenberg,haas,10,15,0.0,Lapped
2023_1,2023,1,zhou,alfa,13,16,0.0,Lapped
2023_1,2023,1,norris,mclaren,11,17,0.0,Lapped
2023_1,2023,1,ocon,alpine,9,18,0.0,Retired
2023_1,2023,1,leclerc,ferrari,3,19,0.0,Retired
2023_1,2023,1,piastri,mclaren,18,20,0.0,Retired
2023_2,2023,2,perez,red_bull,1,1,25.0,Finished
2023_2,2023,2,max_verstappen,red_bull,15,2,19.0,Finished
2023_2,2023,2,alonso,aston_martin,2,3,15.0,Finished
2023_2,2023,2,russell,mercedes,3,4,12.0,Finished
2023_2,2023,2,hamilton,mercedes,7,5,10.0,Finished
2023_2,2023,2,sainz,ferrari,4,6,8.0,Finished
2023_2,2023,2,leclerc,ferrari,12,7,6.0,Finished
2023_2,2023,2,ocon,alpine,6,8,4.0,Finished
2023_2,2023,2,gasly,alpine,9,9,2.0,Finished
2023_2,2023,2,kevin_magnussen,haas,13,10,1.0,Finished
2023_2,2023,2,tsunoda,alphatauri,16,11,0.0,Finished
2023_2,2023,2,hulkenberg,haas,10,12,0.0,Finished
2023_2,2023,2,zhou,alfa,11,13,0.0,Finished
2023_2,2023,2,de_vries,alphatauri,18,14,0.0,Finished
2023_2,2023,2,piastri,mclaren,8,15,0.0,Finished
2023_2,2023,2,sargeant,williams,20,16,0.0,Finished
2023_2,2023,2,norris,mclaren,19,17,0.0,Finished
2023_2,2023,2,bottas,alfa,14,18,0.0,Lapped
2023_2,2023,2,albon,williams,17,19,0.0,Retired
2023_2,2023,2,stroll,aston_martin,5,20,0.0,Retired
2023_3,2023,3,max_verstappen,red_bull,1,1,25.0,Finished
2023_3,2023,3,hamilton,mercedes,3,2,18.0,Finished
2023_3,2023,3,alonso,aston_martin,4,3,15.0,Finished
2023_3,2023,3,stroll,aston_martin,6,4,12.0,Finished
2023_3,2023,3,perez,red_bull,20,5,11.0,Finished
2023_3,2023,3,norris,mclaren,13,6,8.0,Finished
2023_3,2023,3,hulkenberg,haas,10,7,6.0,Finished
2023_3,2023,3,piastri,mclaren,16,8,4.0,Finished
2023_3,2023,3,zhou,alfa,17,9,2.0,Finished
2023_3,2023,3,tsunoda,alphatauri,12,10,1.0,Finished
2023_3,2023,3,bottas,alfa,19,11,0.0,Finished
2023_3,2023,3,sainz,ferrari,5,12,0.0,Finished
2023_3,2023,3,gasly,alpine,9,13,0.0,Retired
2023_3,2023,3,ocon,alpine,11,14,0.0,Retired
2023_3,2023,3,de_vries,alphatauri,15,15,0.0,Retired
2023_3,2023,3,sargeant,williams,18,16,0.0,Retired
2023_3,2023,3,kevin_magnussen,haas,14,17,0.0,Retired
2023_3,2023,3,russell,mercedes,2,18,0.0,Retired
2023_3,2023,3,albon,williams,8,19,0.0,Retired
2023_3,2023,3,leclerc,ferrari,7,20,0.0,Retired
2023_4,2023,4,perez,red_bull,3,1,25.0,Finished
2023_4,2023,4,max_verstappen,red_bull,2,2,18.0,Finished
2023_4,2023,4,leclerc,ferrari,1,3,15.0,Finished
2023_4,2023,4,alonso,aston_martin,6,4,12.0,Finished
2023_4,2023,4,sainz,ferrari,4,5,10.0,Finished
2023_4,2023,4,hamilton,mercedes,5,6,8.0,Finished
2023_4,2023,4,stroll,aston_martin,9,7,6.0,Finished
2023_4,2023,4,russell,mercedes,11,8,5.0,Finished
2023_4,2023,4,norris,mclaren,7,9,2.0,Finished
2023_4,2023,4,tsunoda,alphatauri,8,10,1.0,Finished
2023_4,2023,4,piastri,mclaren,10,11,0.0,Finished
2023_4,2023,4,albon,williams,12,12,0.0,Finished
2023_4,2023,4,kevin_magnussen,haas,16,13,0.0,Finished
2023_4,2023,4,gasly,alpine,17,14,0.0,Finished
2023_4,2023,4,ocon,alpine,19,15,0.0,Finished
2023_4,2023,4,sargeant,williams,14,16,0.0,Finished
2023_4,2023,4,hulkenberg,haas,20,17,0.0,Lapped
2023_4,2023,4,bottas,alfa,13,18,0.0,Lapped
2023_4,2023,4,zhou,alfa,15,19,0.0,Retired
2023_4,2023,4,de_vries,alphatauri,18,20,0.0,Retired
2023_5,2023,5,max_verstappen,red_bull,9,1,26.0,Finished
2023_5,2023,5,perez,red_bull,1,2,18.0,Finished
2023_5,2023,5,alonso,aston_martin,2,3,15.0,Finished
2023_5,2023,5,russell,mercedes,6,4,12.0,Finished
2023_5,2023,5,sainz,ferrari,3,5,10.0,Finished
2023_5,2023,5,hamilton,mercedes,13,6,8.0,Finished
2023_5,2023,5,leclerc,ferrari,7,7,6.0,Finished
2023_5,2023,5,gasly,alpine,5,8,4.0,Finished
2023_5,2023,5,ocon,alpine,8,9,2.0,Finished
2023_5,2023,5,kevin_magnussen,haas,4,10,1.0,Finished
2023_5,2023,5,tsunoda,alphatauri,17,11,0.0,Finished
2023_5,2023,5,stroll,aston_martin,18,12,0.0,Finished
2023_5,2023,5,bottas,alfa,10,13,0.0,Finished
2023_5,2023,5,albon,williams,11,14,0.0,Finished
2023_5,2023,5,hulkenberg,haas,12,15,0.0,Finished
2023_5,2023,5,zhou,alfa,14,16,0.0,Finished
2023_5,2023,5,norris,mclaren,16,17,0.0,Finished
2023_5,2023,5,de_vries,alphatauri,15,18,0.0,Finished
2023_5,2023,5,piastri,mclaren,19,19,0.0,Lapped
2023_5,2023,5,sargeant,williams,20,20,0.0,Lapped
2024_1,2024,1,max_verstappen,red_bull,1,1,26.0,Finished
2024_1,2024,1,perez,red_bull,5,2,18.0,Finished
2024_1,2024,1,sainz,ferrari,4,3,15.0,Finished
2024_1,2024,1,leclerc,ferrari,2,4,12.0,Finished
2024_1,2024,1,russell,mercedes,3,5,10.0,Finished
2024_1,2024,1,norris,mclaren,7,6,8.0,Finished
2024_1,2024,1,hamilton,mercedes,9,7,6.0,Finished
2024_1,2024,1,piastri,mclaren,8,8,4.0,Finished
2024_1,2024,1,alonso,aston_martin,6,9,2.0,Finished
2024_1,2024,1,stroll,aston_martin,12,10,1.0,Finished
2024_1,2024,1,zhou,sauber,17,11,0.0,Lapped
2024_1,2024,1,kevin_magnussen,haas,15,12,0.0,Lapped
2024_1,2024,1,ricciardo,rb,14,13,0.0,Lapped
2024_1,2024,1,tsunoda,rb,11,14,0.0,Lapped
2024_1,2024,1,albon,williams,13,15,0.0,Lapped
2024_1,2024,1,hulkenberg,haas,10,16,0.0,Lapped
2024_1,2024,1,ocon,alpine,19,17,0.0,Lapped
2024_1,2024,1,gasly,alpine,20,18,0.0,Lapped
2024_1,2024,1,bottas,sauber,16,19,0.0,Lapped
2024_1,2024,1,sargeant,williams,18,20,0.0,Lapped
2024_2,2024,2,max_verstappen,red_bull,1,1,25.0,Finished
2024_2,2024,2,perez,red_bull,3,2,18.0,Finished
2024_2,2024,2,leclerc,ferrari,2,3,16.0,Finished
2024_2,2024,2,piastri,mclaren,5,4,12.0,Finished
2024_2,2024,2,alonso,aston_martin,4,5,10.0,Finished
2024_2,2024,2,russell,mercedes,7,6,8.0,Finished
2024_2,2024,2,bearman,ferrari,11,7,6.0,Finished
2024_2,2024,2,norris,mclaren,6,8,4.0,Finished
2024_2,2024,2,hamilton,mercedes,8,9,2.0,Finished
2024_2,2024,2,hulkenberg,haas,15,10,1.0,Finished
2024_2,2024,2,albon,williams,12,11,0.0,Finished
2024_2,2024,2,kevin_magnussen,haas,13,12,0.0,Finished
2024_2,2024,2,ocon,alpine,17,13,0.0,Lapped
2024_2,2024,2,sargeant,williams,19,14,0.0,Lapped
2024_2,2024,2,tsunoda,rb,9,15,0.0,Lapped
2024_2,2024,2,ricciardo,rb,14,16,0.0,Lapped
2024_2,2024,2,bottas,sauber,16,17,0.0,Lapped
2024_2,2024,2,zhou,sauber,20,18,0.0,Lapped
2024_2,2024,2,stroll,aston_martin,10,19,0.0,Retired
2024_2,2024,2,gasly,alpine,18,20,0.0,Retired
2024_3,2024,3,sainz,ferrari,2,1,25.0,Finished
2024_3,2024,3,leclerc,ferrari,4,2,19.0,Finished
2024_3,2024,3,norris,mclaren,3,3,15.0,Finished
2024_3,2024,3,piastri,mclaren,5,4,12.0,Finished
2024_3,2024,3,perez,red_bull,6,5,10.0,Finished
2024_3,2024,3,stroll,aston_martin,9,6,8.0,Finished
2024_3,2024,3,tsunoda,rb,8,7,6.0,Finished
2024_3,2024,3,alonso,aston_martin,10,8,4.0,Finished
2024_3,2024,3,hulkenberg,haas,16,9,2.0,Finished
2024_3,2024,3,kevin_magnussen,haas,14,10,1.0,Lapped
2024_3,2024,3,albon,williams,12,11,0.0,Lapped
2024_3,2024,3,ricciardo,rb,18,12,0.0,Lapped
2024_3,2024,3,gasly,alpine,17,13,0.0,Lapped
2024_3,2024,3,bottas,sauber,13,14,0.0,Lapped
2024_3,2024,3,zhou,sauber,19,15,0.0,Lapped
2024_3,2024,3,ocon,alpine,15,16,0.0,Lapped
2024_3,2024,3,russell,mercedes,7,17,0.0,Retired
2024_3,2024,3,hamilton,mercedes,11,18,0.0,Retired
2024_3,2024,3,max_verstappen,red_bull,1,19,0.0,Retired
2024_4,2024,4,max_verstappen,red_bull,1,1,26.0,Finished
2024_4,2024,4,perez,red_bull,2,2,18.0,Finished
2024_4,2024,4,sainz,ferrari,4,3,15.0,Finished
2024_4,2024,4,leclerc,ferrari,8,4,12.0,Finished
2024_4,2024,4,norris,mclaren,3,5,10.0,Finished
2024_4,2024,4,alonso,aston_martin,5,6,8.0,Finished
2024_4,2024,4,russell,mercedes,9,7,6.0,Finished
2024_4,2024,4,piastri,mclaren,6,8,4.0,Finished
2024_4,2024,4,hamilton,mercedes,7,9,2.0,Finished
2024_4,2024,4,tsunoda,rb,10,10,1.0,Lapped
2024_4,2024,4,hulkenberg,haas,12,11,0.0,Lapped
2024_4,2024,4,stroll,aston_martin,16,12,0.0,Lapped
2024_4,2024,4,kevin_magnussen,haas,18,13,0.0,Lapped
2024_4,2024,4,bottas,sauber,13,14,0.0,Lapped
2024_4,2024,4,ocon,alpine,15,15,0.0,Lapped
2024_4,2024,4,gasly,alpine,17,16,0.0,Lapped
2024_4,2024,4,sargeant,williams,19,17,0.0,Lapped
2024_4,2024,4,zhou,sauber,20,18,0.0,Retired
2024_4,2024,4,ricciardo,rb,11,19,0.0,Retired
2024_4,2024,4,albon,williams,14,20,0.0,Retired
2024_5,2024,5,max_verstappen,red_bull,1,1,25.0,Finished
2024_5,2024,5,norris,mclaren,4,2,18.0,Finished
2024_5,2024,5,perez,red_bull,2,3,15.0,Finished
2024_5,2024,5,leclerc,ferrari,6,4,12.0,Finished
2024_5,2024,5,sainz,ferrari,7,5,10.0,Finished
2024_5,2024,5,russell,mercedes,8,6,8.0,Finished
2024_5,2024,5,alonso,aston_martin,3,7,7.0,Finished
2024_5,2024,5,piastri,mclaren,5,8,4.0,Finished
2024_5,2024,5,hamilton,mercedes,18,9,2.0,Finished
2024_5,2024,5,hulkenberg,haas,9,10,1.0,Finished
2024_5,2024,5,ocon,alpine,13,11,0.0,Finished
2024_5,2024,5,albon,williams,14,12,0.0,Finished
2024_5,2024,5,gasly,alpine,15,13,0.0,Finished
2024_5,2024,5,zhou,sauber,16,14,0.0,Finished
2024_5,2024,5,stroll,aston_martin,11,15,0.0,Finished
2024_5,2024,5,kevin_magnussen,haas,17,16,0.0,Finished
2024_5,2024,5,sargeant,williams,20,17,0.0,Finished
2024_5,2024,5,ricciardo,rb,12,18,0.0,Retired
2024_5,2024,5,tsunoda,rb,19,19,0.0,Retired
2024_5,2024,5,bottas,sauber,10,20,0.0,Retired
2024_6,2024,6,norris,mclaren,5,1,25.0,Finished
